,close,open,high,low,volume,sma_5,sma_13,sma_21,sma_55,sma_144,avg_sma,sma_std,stretching,velocity,acceleration,volatility,regime,disp_pct,mola_pct,infil_bull,infil_bear,reteste_val,rsi_14,bb_dist,macd_hist,atr_14
2026-01-01 10:00:00,105.0783684043479,105.03524855562202,105.1949185111904,105.02639031030841,1000,105.0783684043479,104.50093060871586,104.26055259463901,103.06335811275704,104.53647508847456,104.22580243011495,0.8475550365555757,0.5576566887730833,1.1040978082342576,1.633664014053636,2.1182299815303844,LATERAL,-0.8291024229971667,0.8131911837511395,False,False,False,84.26828634039639,57.94267703903305,0.4872373487290914,0.9364575974609772
2026-01-01 11:00:00,105.63192154908744,105.68440921058162,105.66762023384226,105.20289704955725,1000,105.63192154908744,105.05348092637381,104.66353946127184,103.7461659988291,104.53647508847456,104.77377698389054,0.7922085243649992,0.5430025243125021,1.1817687234013903,1.0743024881783043,2.2094413603126615,LATERAL,-0.8291024229971667,0.7561133588672717,False,False,False,84.26828634039639,57.94267703903305,0.4933772808196829,0.9364575974609772
2026-01-01 12:00:00,107.85477395855524,107.85791740519218,107.92587046930053,107.76734902435265,1000,107.85477395855524,106.18835463733019,105.22202898737554,104.55057321765838,104.53647508847456,105.95393270022984,1.434486204901616,1.0076375369033967,2.7764055542073436,1.672307745973086,2.5397524532160713,LATERAL,-0.8291024229971667,1.3538772637728662,False,False,False,84.26828634039639,57.94267703903305,0.6056245499212396,0.9364575974609772
2026-01-01 13:00:00,107.39607924955183,107.57742524305318,107.55178556997255,107.3839186865435,1000,107.39607924955183,106.96092491906484,105.73092776389035,105.16067670278095,104.53647508847456,106.31215215882199,1.04235655377287,0.8149114733300522,1.764157700464395,0.5823889770630046,2.6880668432901103,LATERAL,-0.8291024229971667,0.9804679263906457,False,False,False,84.26828634039639,57.94267703903305,0.6059832415220807,0.9364575974609772
2026-01-01 14:00:00,107.59891750852952,107.47651743847169,107.85606461334777,107.50664352112017,1000,107.59891750852952,107.61659023887887,106.33503558262633,105.64788972047418,104.53647508847456,106.79960826262723,0.9744465429920186,0.75669342259167,-0.25585645002571766,-3.0322620042330612,2.800280379249325,LATERAL,-0.8291024229971667,0.9124064768063482,False,False,False,84.26828634039639,57.94267703903305,0.5770298673506757,0.9364575974609772
2026-01-01 15:00:00,107.16011556599821,107.27203496099496,107.40493678894308,107.13554580782801,1000,107.16011556599821,107.38503744135987,106.78669603934502,105.94303180537031,104.53647508847456,106.81872021301835,0.6338037880241498,0.42488459865050465,-0.23596368355362074,-2.0001213840180156,2.8362544234833917,LATERAL,-0.8291024229971667,0.5933452364531381,False,False,False,80.65293883624545,57.94267703903305,0.48895889547894833,0.9403182754208623
2026-01-01 16:00:00,106.16403997355525,106.1900509262959,106.29403044183377,106.01651328690083,1000,106.16403997355525,106.97435768269433,106.96764130087958,106.14540440349167,104.53647508847456,106.56286084015521,0.47134730045946155,0.3830027163440728,-1.4348775349742766,-1.179021084948559,2.797461075784647,LATERAL,-0.8291024229971667,0.44231854958031275,False,False,True,78.97250407950139,57.94267703903305,0.33177264586920807,0.9545232071502768
2026-01-01 17:00:00,105.80212224254304,105.7433129877538,105.92619927390008,105.76826412503624,1000,105.80212224254304,106.3754259273655,106.99600808312219,106.34849903087272,104.53647508847456,106.38051382097586,0.4879961878894173,0.28928900605900865,-1.357993323455176,-1.1220296399015552,2.7435944327029316,LATERAL,-0.8291024229971667,0.45872704535968817,False,False,True,74.109661903706,57.94267703903305,0.17922053833871132,0.8976006148260315
2026-01-01 18:00:00,105.72804992295809,105.76853775357054,106.00771773990269,105.7041779633459,1000,105.72804992295809,105.8980707130188,106.64155407718931,106.49048759723628,104.53647508847456,106.18954057760062,0.44452732151493934,0.3545361036165835,-0.43599005059715523,0.9988874843771214,2.689539787010717,LATERAL,-0.8291024229971667,0.4186168610364126,False,False,True,70.03374015543403,57.94267703903305,0.05553119668084028,0.8108422357850701
2026-01-01 19:00:00,105.14892017804685,105.19825036003526,105.20089096748116,105.08529735279349,1000,105.14892017804685,105.55969744784932,106.26702756527182,106.49832668320283,104.53647508847456,105.8684929685927,0.6241420798009868,0.48568194486074384,-0.6532020644961847,0.7047912589589913,2.6251561850237897,LATERAL,-0.8291024229971667,0.5895446910594513,False,False,False,60.9795936868388,57.94267703903305,-0.07594167462424828,0.7474147485023214
2026-01-01 20:00:00,104.5149363216986,104.5397705772856,104.56402309558318,104.48062912304074,1000,104.5149363216986,105.13063547423451,105.75303070080001,106.37421721349295,104.53647508847456,105.44320492755652,0.8004494891625875,0.5883916654621943,-1.2131136012594936,-0.7771235506623384,2.420743361789015,LATERAL,-0.8291024229971667,0.7591285656695722,False,False,False,50.068048505928054,49.73458605143552,-0.20872866116254873,0.6847287770439111
2026-01-01 21:00:00,106.04782557031115,106.0679099431842,106.28093632542698,105.83346863577475,1000,106.04782557031115,105.23722735668552,105.56764903485215,106.17344517035473,104.53647508847456,105.75653678305089,0.43359836358829906,0.33482430311466005,0.8989053922642967,1.5521074567604813,2.2177950378390463,LATERAL,-0.8291024229971667,0.4099967498725713,False,False,True,58.94867848113077,63.717783836297215,-0.1966178822277893,0.7951588151052726
2026-01-01 22:00:00,106.66170043800004,106.54601970681541,106.98786716654908,106.6565076044172,1000,106.66170043800004,105.7414874433366,105.65059244559296,106.09184752462676,104.53647508847456,106.03640696288909,0.4582197255581044,0.32099071269307744,2.1467641163014406,3.3598777175609342,1.8591239707580165,LATERAL,-0.8291024229971667,0.43213433827352654,False,False,True,63.74956447818894,69.79496411341275,-0.15252407695467562,0.835174761184218
2026-01-01 23:00:00,106.20007335458008,106.16524921384651,106.3371515591163,106.0540918046534,1000,106.20007335458008,106.30319978763043,105.71691763093247,105.93642039641014,104.53647508847456,106.03915279238828,0.2645787138669045,0.20038238058445573,0.15224778426893693,-0.7466576079953597,1.5253204907172542,LATERAL,-0.8291024229971667,0.24951039960203883,False,False,True,58.96611037866483,61.983979664849166,-0.15898378924809897,0.8206993238841319
2026-01-02 00:00:00,106.45993374587997,106.62563551830168,106.5014936105115,106.33397457704665,1000,106.45993374587997,106.4405691794867,105.83889826808611,105.85862241639701,104.53647508847456,106.14950590246244,0.34745435297287247,0.28332261904000916,-0.20176669212007425,-2.348530808421515,1.2865701459342318,LATERAL,-0.8291024229971667,0.3273254548091234,False,False,True,57.356443675666924,64.83202237917874,-0.15038483685010684,0.7890317932003512
2026-01-02 01:00:00,104.45388344233048,104.33632938792974,104.59924895495737,104.31033192342906,1000,104.45388344233048,105.70463018093018,105.72305881213339,105.66860502403871,104.53647508847456,105.38754436485819,0.6228512854817239,0.4429654985105842,-1.746189912249605,-1.8984376965185419,1.1866378880728763,LATERAL,-0.8291024229971667,0.591010341151298,False,False,False,44.56758212377933,22.51168652591152,-0.27706054595399676,0.9004853641258188
2026-01-02 02:00:00,104.27623077546049,104.19316046583212,104.3706892231537,104.14959363020175,1000,104.27623077546049,105.06334932122365,105.68327455442703,105.4990615276962,104.53647508847456,105.13047904470184,0.6260144906785885,0.4382068840035289,-2.183702970419475,-1.9819362782994006,1.2003177545128825,LATERAL,-0.8291024229971667,0.5954643185944248,False,False,False,29.66151795010741,19.36187668041831,-0.3645676994582199,0.7583668564055068
2026-01-02 03:00:00,103.94894746768448,104.02043439997402,103.96270165185484,103.85824769800453,1000,103.94894746768448,104.22635389515848,105.33346153732259,105.30138347711024,104.53647508847456,104.70253659431894,0.7191037031134534,0.5872693565007958,-0.5049359746460027,1.2412539376036023,1.227488529538471,LATERAL,-0.8291024229971667,0.6868063816827064,False,False,False,30.11130283940186,13.775309418411648,-0.4316556459548333,0.7545902710800932
2026-01-02 04:00:00,103.56317155207398,103.47158792459732,103.93389827257295,103.52298600654105,1000,103.56317155207398,103.92944993173965,104.81704005633492,105.12518918533547,104.53647508847456,104.358712681371,0.733644421227603,0.5868239687221706,-0.7130592233865087,1.470643747032966,1.2613680919628576,LATERAL,-0.8291024229971667,0.7030025595156324,False,False,False,27.196585730942388,7.5096939583879445,-0.48517739912241464,0.7521599923191999
2026-01-02 05:00:00,103.66976064060019,103.72624257702732,103.80322648339012,103.51226278951404,1000,103.66976064060019,103.72729322011953,104.39532127067157,105.03128077632454,104.53647508847456,104.27202619923807,0.5746869200150873,0.4400023974080288,-0.2791868270842883,0.22574914756171438,1.3132960021677926,LATERAL,-0.8291024229971667,0.5511419898151807,False,True,False,29.50895722443144,11.961584644461507,-0.49486302464719734,0.7398451346888117
2026-01-02 06:00:00,104.49795384212747,104.45889295570917,104.66842347115308,104.340408458133,1000,104.49795384212747,103.91029534493389,104.0683246200462,104.85907280652636,104.68640688321214,104.40441069936921,0.4037615741830526,0.31807140261493033,0.9347822900534908,1.6478415134399995,1.3332719289732629,LATERAL,-0.18001672489811255,0.3867284643229082,False,False,True,40.02212149405557,28.605001756545494,-0.429386296491028,0.7294923169356338
2026-01-02 07:00:00,104.19646999450413,104.32292313268928,104.31960409726598,104.03052796038105,1000,104.19646999450413,104.12139482574393,104.0254223787418,104.5851583128046,104.81820167696301,104.34932943775149,0.33752496745769806,0.270131535319546,0.5267093539039394,0.8058961809882277,1.3717524537430532,LATERAL,-0.5931524034108007,0.3234567670691598,True,False,True,40.313935716973845,25.01871986349898,-0.3913463513891059,0.7346101764518777
2026-01-02 08:00:00,106.39460275606251,106.25970763959285,106.40313961307602,106.20545473969011,1000,106.39460275606251,105.02967553089803,104.37848437550879,104.60677269074708,105.04846674968378,105.09160042058004,0.7821609030680537,0.495949183481005,1.8966489139350386,0.9618666238815479,1.2793372675284636,LATERAL,1.2814427930551213,0.7442658594386422,True,False,False,53.20072574101359,67.59536072143906,-0.21208571721319003,0.8705480223100993
2026-01-02 09:00:00,106.60249750574093,106.61301288319868,106.6816151764294,106.57292051704621,1000,106.60249750574093,105.73119008543586,104.82074271518486,104.6226131085094,105.24804636690541,105.4050179563553,0.7934923616925549,0.5782084033597318,2.4060275112368004,1.879318157332861,1.2285430406869005,LATERAL,1.2869133305465452,0.7528032128613779,True,False,False,57.23799992288906,73.36079866667097,-0.08023678379197874,0.8451380116102628
2026-01-02 10:00:00,107.35100451828656,107.34602911327082,107.46479711053814,107.22291096035059,1000,107.35100451828656,106.78270159336334,105.45204820955364,104.9445154502823,105.4295749214,105.99196893857716,1.0219094960646335,0.8112947635651004,0.956401762224047,-0.9402471517109916,1.2068265417619006,BULL,1.8224768508447662,0.9641386100269869,True,False,False,63.9627806006016,89.54363905897581,0.0496671626613614,0.8589957651667705
2026-01-02 11:00:00,107.94089845867853,108.07519123620281,107.96379191114522,107.59082709593518,1000,107.94089845867853,107.29813349423534,106.1639045125667,105.35170074841764,105.58713819171295,106.46835508112224,1.1150186620944194,0.8649788151287523,1.3384009529376044,-1.067626558299196,1.2759741823838537,BULL,2.229211158931018,1.047277062977863,True,False,False,60.274123713493644,98.19351669884517,0.16130673220858127,0.7766234358189337
2026-01-02 12:00:00,106.84000120492959,106.88359781609768,106.91296240502732,106.81284761819045,1000,106.84000120492959,107.3773013939649,106.55424573970038,105.67292894144488,105.6650103384795,106.42189752370385,0.7481569758763225,0.5659947069250149,-0.5110033133569658,-1.4674050755810129,1.3036665366214564,LATERAL,1.111996168538865,0.7030103703137618,False,False,False,50.91909106055355,75.41010239828255,0.14737621875426166,0.7900526675510875
2026-01-02 13:00:00,106.96548522083769,106.93116841936364,107.15709691158172,106.93315108389683,1000,106.96548522083769,107.24879496148195,107.01574827742263,106.05096379352973,105.75243695949199,106.60668584255279,0.660859542579259,0.5290365875049388,-0.97541323784084,-2.3138141907784444,1.3425289973090835,LATERAL,1.1470641209056558,0.6199044059537515,False,False,False,54.087123558387106,75.92807822642227,0.13339995787128012,0.7693017442157648
2026-01-02 14:00:00,107.02509179371117,106.99935698353248,107.15888780831501,107.00989144104558,1000,107.02509179371117,106.94352607315949,107.1208297836974,106.42377836609762,105.85413099941191,106.67347140321552,0.5315922437471362,0.4008619675947974,0.18509058878157703,0.6960939021385428,1.3811781370221614,LATERAL,1.1062022646105019,0.4983359374682468,False,False,True,53.083764104453195,75.10759323329408,0.11561949207566913,0.7615861964690437
2026-01-02 15:00:00,107.21454091232187,107.22668380723037,107.41321466980584,107.12946927937183,1000,107.21454091232187,107.06837264229024,107.22283701812756,106.725621373897,105.94627726896645,106.83552984312061,0.5363585600512414,0.37409316726186176,0.24905569148417328,1.2244689293250133,1.419386021030017,LATERAL,1.197081838124111,0.502041372227798,False,False,True,68.7880514148556,75.94943190123547,0.10440943346159437,0.6357662717293125
2026-01-02 16:00:00,106.94401985230745,107.11835723540662,107.04064209627855,106.89026871700058,1000,106.94401985230745,107.06121751944681,107.15500624046439,107.0309046914307,106.00846565056509,106.83992279084289,0.4708715848853864,0.3112908053688941,-0.08107194140372087,-0.2661625301852979,1.4128407793080098,LATERAL,0.8825278207744496,0.44072624968776575,False,True,True,67.9293843156037,69.13370591950726,0.06831303613087991,0.6371935848144952
2026-01-02 17:00:00,107.10485000355007,107.07678399732565,107.23242740362812,107.04667840404024,1000,107.10485000355007,107.08780358939312,107.01566483127631,107.10982105226265,106.05756326571385,106.8751405484392,0.45859748934260797,0.3059934344057443,-0.1096909087717961,-0.3587466002559694,1.4396463851734371,LATERAL,0.9874701111248161,0.4290965017582897,False,False,True,71.69524452767455,70.65253907328245,0.04588272397532367,0.6279381900905463
2026-01-02 18:00:00,106.40041599630075,106.2875998145589,106.438133902534,106.30673889139936,1000,106.40041599630075,106.81642861738608,106.94240062983816,107.08736755121375,106.00908466697203,106.65113949234214,0.44089259878921083,0.3348406123595661,-0.5436038560066976,-0.4625319146029767,1.4336922653422977,LATERAL,0.3691488616830253,0.4133969884314909,False,True,True,68.68595577805166,58.68255266231458,-0.022129829910171428,0.6545203080196375
2026-01-02 19:00:00,105.3310004385962,105.12671169586716,105.38693636438934,105.32497981927027,1000,105.3310004385962,106.27875547948234,106.66998649946458,106.86292265347036,105.94024870660684,106.21658275552409,0.6098795399394883,0.43756495857880595,-1.7738495649538635,-1.6641586561820674,1.4373638090687182,LATERAL,-0.5750866884387789,0.5741848627753653,False,True,True,59.70946603888943,40.815867830753305,-0.13838895090494896,0.7105540568163805
2026-01-02 20:00:00,106.12765572009044,106.07425708800945,106.32565165853521,105.86840779752644,1000,106.12765572009044,105.95302405166247,106.52041382052779,106.66145123807169,105.8912066469922,106.2307502954689,0.3436780858960309,0.2712451773739785,-0.2727602762103061,0.2708435797963915,1.431962933669287,LATERAL,0.2232943419810947,0.32352034127607016,False,False,True,59.56038132406995,54.97973110938064,-0.15938989235262013,0.7102675132011029
2026-01-02 21:00:00,104.6941748951846,104.6320446894079,104.8944496805852,104.58541255855026,1000,104.6941748951846,105.38427701795707,106.10035281767159,106.42302609254448,105.80900862463177,105.68216788959792,0.6716969576047382,0.48669851943137055,-0.6368255434116037,1.1370240215422598,1.420662986473549,LATERAL,-1.0536283667510355,0.6355821147673978,False,True,False,52.577392322220966,29.58235356289966,-0.2615427427646061,0.7870401760435145
2026-01-02 22:00:00,104.77674270812608,104.82913352374405,104.85275098707301,104.73784986767595,1000,104.77674270812608,105.1995244411337,105.73913996030802,106.17983248002096,105.76276538245078,105.53160099440791,0.5469916190420671,0.4119845920327251,-1.3509130119643658,-1.0781527357540597,1.395586009950815,LATERAL,-0.9322966081296433,0.5183202129862997,False,True,False,39.270969001349755,30.246262888860322,-0.31185822520671025,0.6407477812804083
2026-01-02 23:00:00,106.32730801510561,106.33404693761221,106.49704434660792,106.22287497054784,1000,106.32730801510561,105.26607520613875,105.60954962890064,106.10230094906478,105.78027157486954,105.81710107481588,0.41524499181525143,0.30067231343874984,1.6331331199210126,2.2699586633326163,1.3218086660675614,LATERAL,0.5171441064498371,0.39241765990325206,False,False,True,48.45091215714928,56.221129455619035,-0.23265047039264258,0.7431255825743334
2026-01-03 00:00:00,106.30860854373782,106.3156146397679,106.31398434945122,106.29258421346799,1000,106.30860854373782,105.8042197556565,105.5942483868068,106.00164179699989,105.79962352889554,105.90166840241929,0.26926354153871035,0.19146574120922927,1.5318658356117396,2.8827788475761054,1.1917590395330329,LATERAL,0.48108395650696184,0.25425807317362253,False,False,True,43.60689396654392,53.62813258436282,-0.17602881572355572,0.6840130252057912
2026-01-03 01:00:00,106.40031407113592,106.20031053154847,106.4005526821727,106.37400207936078,1000,106.40031407113592,106.34541020999312,105.77246732556341,105.94123004353638,105.84133665866516,106.06015166177879,0.2923471986549953,0.23587405741824055,0.07300605603030874,-1.5601270638907039,1.0413078953258426,LATERAL,0.5281276957730147,0.2756428253914607,False,False,True,39.93649327147422,53.076233470752264,-0.12908489738740686,0.6468099356040925
2026-01-03 02:00:00,106.16833986904918,106.16590004769695,106.22669207470813,106.04637431711377,1000,106.16833986904918,106.29242082797431,105.77924801705655,105.83717336192518,105.8964501102435,105.99472643724975,0.22342545263077604,0.17786085718255965,-0.14026867468864168,-1.6721345103003813,0.9549182735843398,LATERAL,0.2567505884499619,0.21078921578522755,False,False,True,45.05067905962002,45.09483532524332,-0.11102994803470034,0.5915162865708113
2026-01-03 03:00:00,106.14557499818248,106.22585952430322,106.23189757321614,106.01964871248092,1000,106.14557499818248,106.23807631278919,106.02114803422285,105.80885769546758,105.89970842450589,106.0226730930336,0.17488788202525712,0.12763501052557732,-0.25473907295344134,-0.3277451289837501,0.8116724993564428,LATERAL,0.23216926404652738,0.1649532849184015,False,False,True,43.86539913178487,40.52630905434647,-0.0984242045700075,0.5840272261481759
2026-01-03 04:00:00,104.71197251618052,104.70871640247051,104.72677374950682,104.65271430803492,1000,104.71197251618052,105.67529579447073,106.01035300223192,105.74007681519919,105.83471749377857,105.59448312437219,0.5092183941058733,0.3343017862598797,-1.4563673528686536,-1.316098678180012,0.9004140320370203,LATERAL,-1.0608475216689135,0.48223958206803413,False,False,False,35.64468614647953,3.99193351603764,-0.17970676338703617,0.6768456620531934
2026-01-03 05:00:00,103.8529553190559,103.90310034519774,104.10353603779944,103.70238251170785,1000,103.8529553190559,104.90350094447297,105.59796088622363,105.48733232619534,105.75648022592777,105.11964594037514,0.7779396124357261,0.5642468080847435,-2.292619679126588,-2.0378806061731467,1.0588539114731137,LATERAL,-1.7999132561951532,0.7400515911906522,False,False,False,30.738622773132136,-6.159598785958806,-0.27849744649974295,0.7212361712230505
2026-01-03 06:00:00,104.55248799078163,104.35967828479666,104.74267268250976,104.49188950396432,1000,104.55248799078163,104.37247194200602,105.3052741273976,105.47158933681723,105.69289870075782,105.07894441955207,0.5827938657969615,0.46933433263041235,-0.15948452539889502,1.2968828274697586,1.0876515988156685,LATERAL,-1.0789851768612886,0.5546247814119846,False,False,False,36.93900722208864,14.622542332633987,-0.28298534829144817,0.7616251118039494
2026-01-03 07:00:00,105.43178527594169,105.41242136315441,105.43389165780991,105.41138236716776,1000,105.43178527594169,104.61240952859306,105.14385266153191,105.5443718443523,105.72549542854486,105.29158294779276,0.43443633907073576,0.31413857872022566,1.578829956885798,3.871449636012386,1.004660515375792,LATERAL,-0.277804470352824,0.4126031035986461,False,False,True,41.52768151085804,36.70244865048286,-0.21601369195451595,0.8039819772116356
2026-01-03 08:00:00,104.54784879481504,104.46746709343674,104.77693771870779,104.46953829452328,1000,104.54784879481504,104.84404068717946,104.8737708158262,105.34665415320892,105.73454936252337,105.0693727627106,0.46913931657686253,0.3587945623086738,-0.004639195966589682,0.15484532943230533,1.0301469259725229,LATERAL,-1.1223394575027559,0.4465043468341341,False,False,True,40.78619517287418,18.361070172383986,-0.21979645470464731,0.8157059678736148
2026-01-03 09:00:00,104.24083484180363,104.44031909966729,104.41911533611014,103.92246097607952,1000,104.24083484180363,104.74015630418678,104.5563141230964,105.11690151966066,105.74427894166065,104.87969714608161,0.5779188667172166,0.4202095159079003,-1.1909504341380597,-2.7697803910238576,1.0549448444472098,LATERAL,-1.421773466048668,0.5510302588996445,False,False,False,44.13309919192727,15.057621402982305,-0.230409609394972,0.7835596565668317
2026-01-03 10:00:00,103.76775916250106,103.69343725544681,103.88442246793542,103.7012772611576,1000,103.76775916250106,104.18548093303991,104.3989452308165,104.82439541870124,105.75109852867489,104.58553585474672,0.7548524620493533,0.5371382290695412,-0.7800896323139739,-0.7754504363473842,1.0928544002528644,LATERAL,-1.8754787361722123,0.7217560782953081,False,False,False,36.84155766713161,9.173419317885683,-0.2548200836349937,0.7510529680459054
2026-01-03 11:00:00,104.25901474478651,104.36225842055237,104.38000006765994,104.1949465498631,1000,104.25901474478651,104.08920291636373,104.46662180177158,104.61224818267206,105.77074033214777,104.63956559554833,0.6629347837886743,0.43240803998428073,0.018179902982879526,1.2091303371209392,1.05546228354933,LATERAL,-1.4292474295008633,0.6335412231650908,False,False,True,47.28872460153029,22.863349520859323,-0.22447665829792884,0.68462423544724
2026-01-03 12:00:00,103.74351422535418,103.62602430288457,103.77220746685695,103.50620234125212,1000,103.74351422535418,103.92342937754727,104.33179284086702,104.34535254124668,105.74559234492199,104.41793626598742,0.786565620645744,0.5085931120310856,-0.024244937146889356,0.7558446951670845,1.0524101449327783,LATERAL,-1.8932969925000893,0.7532859284271796,False,False,True,43.89196219871597,14.340336119643505,-0.22514239669612665,0.7270696862790962
2026-01-03 13:00:00,103.13058272810063,103.3501231806105,103.20168117603866,103.05298751336237,1000,103.13058272810063,103.71103723274712,103.94825908289351,104.16964256479336,105.7100627693752,104.13391687558196,0.962482158692184,0.6191533484447626,-1.1284320166858777,-1.1466119196687572,1.057878571115043,BEAR,-2.4401461636648034,0.9242734620672599,False,False,False,28.746046428293496,4.735782844401466,-0.2509138513936691,0.6535143343869508
2026-01-03 14:00:00,103.96856481914185,103.90824226406666,104.00104738906039,103.87024401583555,1000,103.96856481914185,103.61422059086556,103.85171175361465,104.18248806480293,105.62919483814451,104.24923601331389,0.7982462166983572,0.5294844845306549,0.225050593787671,0.24929553093456036,1.0334788846718297,LATERAL,-1.5721316644960217,0.7657094164185639,False,False,True,35.97027117942737,26.879373657595306,-0.1979043014202887,0.7132101100528173
2026-01-03 15:00:00,103.39522149344879,103.4653217172302,103.44151820553675,103.29433011624467,1000,103.39522149344879,103.49812301356376,103.71077619555551,104.0539028984326,105.52228563773478,104.03606184774708,0.8681942123678814,0.5782859573728751,0.26463876534815256,1.3930707820340302,1.0828570538169509,LATERAL,-2.0157487410653254,0.8345127611985654,False,False,True,32.96669895581695,16.93142602945941,-0.18791161921221378,0.7548022932286956
2026-01-03 16:00:00,103.48105171273188,103.48448544390237,103.68251058213363,103.35173844088092,1000,103.48105171273188,103.61494600844084,103.66299162059397,103.83715472474262,105.39328721088297,103.99788625547845,0.7903945288854534,0.5367035833696079,-0.48751310640996337,-0.7125637001976344,1.0773172015464954,LATERAL,-1.8143807340640878,0.7600101861145439,False,False,True,34.511457117869156,21.82396414905311,-0.16290970497608304,0.7531474637451642
2026-01-03 17:00:00,104.0267545239252,103.9411407707972,104.17287401031362,103.95989649653329,1000,104.0267545239252,103.63434257670195,103.62428158378377,103.7792553613104,105.26281574639118,104.06548995842249,0.6887620444718696,0.4602201127182618,0.6315330304764188,0.3668942651282663,1.0876392672939146,LATERAL,-1.1742619781747141,0.6618544195074201,True,False,True,38.48219469300568,35.40170180449029,-0.10009163789952369,0.7874027092342004
